"Time [s]"	"X-Loc. [mm]"	"Energy [eu]"
452.893799	9.65459442	16.9335499
452.966522	11.0208092	354.999084
453.050018	11.7494574	46.9530029
453.074677	8.19729805	58.2811012
453.29422	11.0208092	50.7811203
453.416809	11.2029715	88.2810211
453.493103	21.1308002	35.5858459
453.501526	12.0227003	85.7810287
453.509827	1.82162786	23.2030659
453.730133	13.662159	44.2186356
453.883972	9.19918919	50.7811203
454.000458	8.92594624	23.5546265
454.018982	11.5672951	54.5311089
454.256927	15.3016167	17.0507374
454.490997	18.0340462	62.2654648
454.500275	15.0283737	30.1561737
454.619751	11.7494574	80.468544
454.806549	5.64703035	143.593384
454.984924	2.18595195	16.6015205
455.033112	10.2010794	25.5468102
455.133392	8.470541	44.4530106
455.173553	21.1308002	51.9529915
455.289246	21.3129635	31.4061699
455.371063	21.0397186	63.749836
455.371826	4.37189627	79.296669
455.385986	11.3851337	67.1091995
455.418335	8.38190317E-006	39.3358383
455.421844	13.0245905	31.4452324
455.450104	14.2997255	48.9842491
455.469086	21.1308002	34.1795998
455.708649	12.4781055	33.1639786
456.048065	10.018919	44.2186356
456.066803	7.55973101	472.498779
456.105957	3.55216718	92.3435135
456.111481	16.8499928	57.4217262
456.278625	13.3889151	42.0311432
456.36319	9.10810852	839.997864
456.407928	9.19918919	61.7967186
456.429993	11.1118898	26.9530563
456.477203	11.4762144	42.1873932
456.491486	-0.910801828	46.4061317
456.512665	11.9316196	25.8593082
456.545868	6.92216396	32.3046036
456.820709	19.9467468	46.2498817
457.015198	6.64892149	78.984169
457.071136	22.0416107	85.7810287
457.150024	11.4762144	149.374619
457.294983	12.2048626	97.6559982
457.362915	20.2199898	36.0155334
457.52652	9.5635128	24.062439
457.593079	8.83486462	166.562073
457.725708	20.7664757	45.3123856
457.828552	13.662159	84.6872864
457.919952	9.10810852	26.5624313
458.011444	10.2010794	33.8280373
458.045319	8.37946033	57.187355
458.260498	7.37756968	84.0622864
458.319275	7.65081215	55.937355
458.385162	2.73243809	230.624405
458.604095	8.74378395	78.3591766
458.651642	11.2940521	32.3046036
458.739014	12.3870239	41.0155182
459.20932	14.3908062	24.7264996
459.236694	10.8386478	1954.995
459.294891	18.4894505	35.9374084
459.398468	13.1156721	49.4529991
459.583893	3.55216718	39.5702095
459.623901	7.46865034	156.562103
459.650299	14.3908062	20.039011
459.688782	6.8310833	72.4998169
459.729553	14.9372931	82.9685364
459.767242	4.00757217	130.312164
459.95166	5.73811102	34.2967873
460.027344	12.0227003	35.6639709
460.04657	8.28837872	24.9218121
460.05072	-1.18404436	54.1404877
460.063354	10.3832417	144.374634
460.140167	5.73811102	22.3046303
460.16156	7.28648806	20.3124485
460.173126	8.74378395	376.249023
460.243378	8.83486462	77.9685516
460.247955	7.55973101	37.8124046
460.317261	17.7608013	33.2811661
460.432617	9.29027081	276.874298
460.474701	15.6659412	49.8436241
460.760162	5.73811102	234.374405
460.867065	10.292161	62.2654648
460.876892	9.0170269	47.4217529
460.884979	4.64513922	164.062073
461.127228	-0.819720328	30.3124218
461.235077	10.292161	200.936981
461.318115	11.9316196	250.624359
461.343567	10.2010794	333.124146
461.345551	11.3851337	102.655991
461.459473	14.5729685	59.2967224
461.482788	15.1194534	111.562218
461.542358	2.27703333	109.062218
461.568268	11.6583757	33.2811661
461.601257	5.46486807	94.3747559
461.700226	10.1099997	36.3670959
461.711578	6.74000216	59.2967224
461.741486	8.37946033	46.7186317
461.77652	4.37189627	69.8435745
461.962097	10.6564856	67.0310822
461.97113	10.1099997	43.9061394
462.053772	10.292161	303.749237
462.068329	10.292161	32.9296036
462.2323	14.7551298	44.4530106
462.524506	-2.00377417	32.2655411
462.612274	10.1099997	88.1247711
462.777161	11.0208092	38.9842758
462.814117	19.4913406	34.5702248
462.84552	5.28270626	122.968437
462.864471	11.6583757	48.2811279
462.968842	20.7664757	32.5389786
462.982422	19.6735039	76.8748016
463.068604	11.9316196	147.187119
463.095856	7.74189329	97.3434982
463.118225	13.8443203	91.8747635
463.347473	4.8273015	39.2186508
463.354645	18.6716137	46.7967567
463.450806	8.83486462	201.874481
463.456085	10.3832417	21.2499447
463.685913	8.56162262	35.1170959
463.886414	13.0245905	237.49939
463.891907	10.7475662	45.7811317
464.060608	6.64892149	33.8280373
464.182098	11.1118898	30.6249218
464.266296	15.8481016	51.5623665
464.368073	9.0170269	54.4529839
464.531921	14.4818869	126.56218
464.603455	18.6716137	57.10923
465.005859	8.19729805	51.4842415
465.029999	8.74378395	340.624115
465.055389	10.8386478	117.968445
465.109192	11.2940521	87.9685211
465.135681	13.5710773	30.6639843
465.264771	18.2162075	51.1717453
465.431396	7.74189329	96.4060059
465.820526	10.9297276	85.4685287
465.999451	10.3832417	25.0389977
466.025818	12.0227003	58.2811012
466.05072	8.28837872	182.187027
466.093903	5.73811102	173.437057
466.188141	7.74189329	72.3435669
466.189575	7.01324558	118.124695
466.191345	19.3091793	54.4529839
466.201019	2.27703333	83.7497864
466.296143	2.91460013	301.561737
466.391144	5.28270626	103.593483
466.42746	1.09298062	53.4373627
466.480927	9.29027081	32.6952286
466.493164	6.74000216	49.4529991
466.723511	6.92216396	49.5311241
466.765198	10.6564856	22.2655678
466.783569	9.47243214	64.4529572
466.832001	11.7494574	23.984314
466.864441	13.2978344	37.5780296
466.91275	13.3889151	38.2811508
466.94577	9.92783737	77.0310516
467.008331	14.6640491	131.405914
467.179901	9.47243214	228.12442
467.244873	8.65270329	76.7185516
467.345154	7.19540739	50.0779953
467.404205	10.6564856	181.874527
467.407379	6.2845974	33.4374161
467.454102	3.37000513	60.7029686
467.67041	10.6564856	101.562241
467.83429	10.5654039	18.2421417
467.884949	3.00568104	26.4061832
467.929962	21.1308002	18.9647961
467.957336	6.01135445	34.1405373
468.057617	10.3832417	52.1092415
468.183929	8.83486462	36.3280334
468.270172	13.662159	55.3123589
468.41275	9.74567509	115.624702
468.548126	20.8575573	78.6716766
468.845978	20.948637	21.2108841
468.848877	11.5672951	111.093468
468.896332	6.10243511	18.9843273
469.023468	12.0227003	111.405968
469.146454	10.8386478	66.9529572
469.304871	9.65459442	101.718491
469.484436	12.7513485	28.3593025
469.499817	-0.728639781	56.17173
469.587128	13.2067528	64.3748322
469.635193	7.28648806	84.6872864
469.755615	16.5767498	60.1560974
469.811157	-1.00188231	34.4139748
469.920288	7.65081215	223.124435
469.959625	10.7475662	65.0779572
470.065552	15.3016167	170.624557
470.107117	5.64703035	280.936768
470.143066	6.2845974	208.436966
470.41568	13.8443203	25.8593082
470.42038	22.223772	40.234272
470.453918	10.3832417	52.0311165
470.469757	10.3832417	19.1015129
470.505127	20.1289101	25.5858727
470.534149	9.38135147	185.312027
470.588959	5.64703035	28.4374275
470.642914	14.2086449	62.4998398
470.6763	12.1137819	33.2030411
470.766418	-0.728639781	31.953043
470.81543	18.9448566	43.3592644
470.828735	7.55973101	32.8514786
470.917389	3.64324832	33.7499123
471.018982	19.8556671	84.8435364
471.103058	13.2978344	29.0624256
471.133331	10.1099997	36.6795921
471.260895	17.7608013	20.4686985
471.28833	13.5710773	31.3671074
471.408936	3.55216718	45.2342606
471.608673	9.74567509	108.280975
471.615631	6.19351625	29.7264862
471.654663	11.3851337	48.0467529
471.736664	10.8386478	661.248291
471.75351	14.6640491	267.186829
471.755188	10.5654039	47.4217529
471.804443	10.6564856	438.748871
471.879089	7.28648806	72.0310669
472.034698	18.4894505	111.093468
472.036163	11.2940521	32.0702286
472.108643	8.74378395	234.061905
472.155518	8.83486462	316.561676
472.200378	8.56162262	102.968483
472.434662	13.0245905	66.2498322
472.525452	21.9505272	31.0936699
472.629395	18.3072891	27.8905544
472.660065	7.92405558	36.7967796
472.677429	6.74000216	26.9139938
472.690918	9.65459442	65.4685822
472.764587	15.757021	47.6561279
472.769379	8.470541	105.155983
472.788177	14.3908062	32.7733536
472.789551	7.74189329	106.249725
472.810638	13.5710773	21.4452572
472.850494	5.64703035	41.4842682
472.880981	-1.821612	21.5233822
473.031921	0.63757503	69.4529495
473.161163	6.55783987	26.1327457
473.364319	8.74378395	87.6560287
473.399384	14.2086449	33.8280373
473.407135	9.47243214	28.554615
473.457916	20.402153	51.7186165
473.474884	16.1213455	47.5780029
473.56897	11.0208092	66.0154572
473.717407	10.5654039	16.5819893
473.855347	5.46486807	58.2029762
473.903046	9.19918919	67.4216995
474.115234	9.0170269	326.874176
474.236938	1.54838526	62.8904648
474.256683	10.5654039	64.0623398
474.283752	7.46865034	127.499672
474.326508	11.1118898	46.9530029
474.334045	5.55594921	26.6014938
474.334412	8.37946033	104.530983
474.41214	18.5805321	41.6405182
474.419983	11.7494574	48.2811279
474.425385	19.8556671	28.0468025
474.441498	13.2067528	25.2343102
474.446228	10.018919	86.2497787
474.562592	10.018919	163.437088
474.582855	7.74189329	58.8279762
474.598114	4.46297741	118.749695
474.639221	19.0359364	27.9296169
474.655609	14.9372931	71.3279419
474.710754	21.22188	25.6639977
474.712769	13.2067528	122.655937
474.733185	7.19540739	41.6405182
474.766693	10.8386478	56.562355
474.812622	11.4762144	54.6873589
474.848755	5.64703035	58.5936012
474.91098	9.0170269	1289.9967
474.921722	15.8481016	89.2185211
475.016083	9.10810852	49.2967491
475.038849	11.5672951	32.4999161
475.073181	9.5635128	110.780968
475.165833	8.10621643	53.6717377
475.311768	11.2940521	184.062027
475.507446	7.92405558	107.812225
475.663635	17.9429646	15.937459
475.717529	11.2029715	14.0429325
475.724152	16.9410744	22.8515034
475.987579	17.8518829	75.3123093
476.07019	-1.27512586	51.9529915
476.092255	7.46865034	98.4372482
476.182343	14.2997255	48.4373741
476.260559	7.74189329	24.4139996
476.33136	5.82919216	85.3122787
476.346008	5.73811102	33.2421036
476.490906	10.5654039	34.6874123
476.527161	11.5672951	50.7811203
476.546692	6.74000216	67.3435745
476.614227	9.29027081	95.3122559
476.621918	15.210535	71.4841919
476.696136	6.37567854	45.9373817
476.772339	11.7494574	34.2577248
476.785614	9.92783737	46.6405067
476.829132	9.92783737	60.1560974
476.837646	6.10243511	66.9529572
476.844086	4.91838217	39.843647
477.115906	4.64513922	19.0233879
477.180298	13.2978344	121.874687
477.218506	12.7513485	65.7029572
477.347809	9.5635128	172.499557
477.409882	5.19162512	36.6405296
477.410583	12.8424292	126.56218
477.43512	13.935401	64.0623398
477.554443	9.38135147	47.9686279
477.577026	9.5635128	250.624359
477.586761	11.3851337	111.562218
477.618683	6.19351625	16.1913643
477.836945	5.64703035	147.187119
477.892181	2.0037899	52.6561165
477.918884	11.2940521	33.3592911
477.925323	5.00946283	135.624649
478.047424	9.74567509	62.5779648
478.106415	21.8594475	69.2185745
478.109955	10.3832417	212.811951
478.216614	12.2048626	27.6952419
478.304779	12.6602669	43.4373894
478.400055	7.28648806	54.6092339
478.457397	2.82351899	54.6873589
478.610291	5.28270626	20.0780735
478.802795	10.8386478	29.7264862
478.828369	13.7532387	22.4608803
478.852203	14.6640491	36.4842834
478.874451	20.8575573	18.0858917
478.970154	14.3908062	69.4529495
479.066467	11.0208092	202.499481
479.187805	7.46865034	67.4998245
479.270813	10.018919	279.686798
479.310242	11.0208092	55.6248589
479.379852	7.28648806	159.687088
479.382538	8.65270329	94.8435059
479.404297	4.00757217	471.248779
479.41748	9.38135147	45.0780106
479.599304	6.01135445	31.1327324
479.626587	11.0208092	72.1873169
479.653473	10.2010794	531.873657
479.679077	11.0208092	29.5311737
479.710266	6.8310833	46.8748817
479.772736	9.83675671	91.8747635
479.821136	10.018919	111.562218
479.90918	7.28648806	162.499588
479.939819	3.73432922	84.5310364
479.983063	11.5672951	68.9841995
480.004791	17.4875603	23.4765015
480.079956	13.3889151	53.1248627
480.112915	8.10621643	24.4921246
480.19342	17.6697216	67.1873245
480.209167	10.1099997	230.936905
480.294952	2.45919538	96.7185059
480.375458	8.28837872	52.2654915
480.406067	12.2048626	122.968437
480.448456	12.2959423	163.749588
480.531097	5.28270626	70.3904419
480.553497	11.6583757	99.2184982
480.674713	3.09676218	62.0310898
480.72937	6.2845974	189.062012
480.769592	17.9429646	28.0468025
480.777588	11.2029715	47.8905029
480.81369	11.840538	45.9373817
480.85498	9.0170269	63.593586
480.874084	21.4951248	29.8046112
480.911377	2.73243809	118.437195
480.914459	16.5767498	36.6014671
480.943298	4.91838217	44.9217606
480.954956	10.292161	34.5702248
480.988251	3.37000513	59.6873474
481.035156	15.6659412	85.6247787
481.06543	16.6678314	48.7498741
481.132355	11.840538	52.1092415
481.153778	14.2997255	65.6248322
481.165833	9.65459442	67.0310822
481.210999	16.2124252	80.468544
481.228119	0.273250967	84.0622864
481.275085	7.10432625	120.624695
481.294098	9.29027081	26.9530563
481.330536	-1.54836845	47.3436279
481.336609	11.0208092	30.1561737
481.362762	4.55405855	26.8358688
481.387421	9.65459442	370.624054
481.404724	9.83675671	205.311981
481.454132	6.01135445	33.5545998
481.468536	9.38135147	196.249496
481.551941	3.18784308	62.7342148
481.667023	12.3870239	36.7967796
481.745819	11.0208092	419.998932
481.747772	10.8386478	691.24823
481.777893	10.018919	68.6716995
481.787842	12.2959423	28.7889881
481.816223	8.01513577	60.1560974
481.834381	8.37946033	38.9452133
481.908478	7.92405558	169.687073
481.929565	15.5748596	118.437195
482.036102	9.0170269	53.1248627
482.07135	10.7475662	77.3435516
482.136993	7.83297443	228.74942
482.140472	8.28837872	98.1247482
482.20697	7.10432625	59.9998474
482.251984	10.8386478	104.374733
482.2948	9.83675671	101.093491
482.299561	18.1251278	36.6405296
482.535492	11.9316196	34.4530373
482.559784	10.292161	122.655937
482.692169	10.018919	96.4060059
482.735107	9.38135147	194.999496
482.8125	10.8386478	69.6873245
482.814148	14.3908062	95.6247559
483.074768	6.92216396	129.999664
483.093018	8.470541	63.2810898
483.12674	11.2940521	61.4842186
483.175903	9.38135147	19.6679192
483.178741	3.82541037	101.093491
483.204285	11.5672951	75.5466843
483.262207	12.1137819	402.498962
483.30545	9.29027081	207.499466
483.335327	8.01513577	70.7029419
483.357178	10.7475662	306.249207
483.439087	8.74378395	91.5622635
483.44693	6.55783987	30.6249218
483.467102	14.4818869	26.3280582
483.482086	17.5786419	18.6718273
483.490906	9.10810852	36.9920921
483.496277	11.840538	74.4529343
483.571289	2.27703333	56.718605
483.582123	9.47243214	67.5779495
483.649261	0.455413014	51.0936203
483.74353	12.5691862	22.9296284
483.75589	12.0227003	13.1640291
483.792297	9.74567509	113.90596
483.825012	15.0283737	35.4295959
483.89209	15.5748596	66.1717072
483.91333	-1.91269255	30.7421093
484.009949	14.2997255	46.6405067
484.040527	6.64892149	41.6405182
484.083252	8.01513577	84.6872864
484.086884	8.56162262	38.0858383
484.106781	9.0170269	65.7029572
484.11087	14.9372931	47.9686279
484.113342	1.73054731	18.2616711
484.135071	4.37189627	82.8122864
484.147369	10.5654039	32.2655411
484.185211	14.9372931	17.9101105
484.192871	0.819737077	30.5467968
484.380737	10.4743233	106.405975
484.520752	9.47243214	33.7889748
484.550629	9.47243214	115.780952
484.670349	13.935401	93.9060059
484.686066	5.00946283	136.405899
484.713165	7.92405558	40.078022
484.790497	9.19918919	315.311707
484.793823	10.5654039	299.686737
484.804626	9.10810852	63.749836
484.938446	10.8386478	120.624695
484.954041	10.7475662	302.186737
485.054535	19.7645855	43.2811394
485.055878	18.3072891	51.9529915
485.088013	8.470541	290.624268
485.140503	5.73811102	44.6092606
485.415558	7.65081215	30.0389862
485.42038	20.4932327	42.4998894
485.464386	3.55216718	39.3749008
485.489441	12.6602669	77.0310516
485.493134	5.37378693	95.7810059
485.644135	10.1099997	57.7342262
485.668884	6.8310833	44.6092606
485.713837	11.0208092	38.5155258
485.735657	-1.7305305	27.1093063
485.79776	6.10243511	39.609272
485.962891	10.2010794	30.3124218
486.012726	12.3870239	72.9685669
486.031982	21.6772861	24.7655621
486.127594	14.6640491	161.874588
486.234894	10.9297276	127.187172
486.257629	15.9391832	23.0858784
486.288971	12.8424292	15.6054287
486.359497	18.2162075	64.2185822
486.496429	8.92594624	79.374794
486.530914	13.1156721	100.624741
486.64093	1.82162786	22.5780678
486.680725	4.55405855	67.7341995
486.719666	2.73243809	22.7733784
486.773132	5.46486807	50.9373703
486.779877	12.6602669	31.4842949
486.795502	5.19162512	45.3123856
486.798431	11.0208092	25.4296227
486.807922	3.00568104	29.2577381
486.857758	9.92783737	33.0077286
486.860748	9.74567509	34.7264748
486.886719	9.92783737	42.9686394
486.893433	17.032156	48.1248779
486.925415	14.8462114	36.2499084
486.970184	8.74378395	334.374146
487.11795	9.38135147	59.0623474
487.16275	10.1099997	48.8279991
487.171112	10.5654039	82.1872864
487.194794	8.56162262	269.061798
487.257751	8.92594624	49.0623741
487.303497	11.9316196	51.0154953
487.306641	12.5691862	81.249794
487.337616	6.4667592	48.5154991
487.378662	10.8386478	32.6952286
487.424194	15.210535	39.531147
487.455261	10.8386478	45.4686317
487.464355	14.6640491	47.4217529
487.465729	18.9448566	80.937294
487.634949	-0.819720328	35.3905334
487.647278	17.3053989	85.6247787
487.65387	10.4743233	66.7967072
487.693268	14.8462114	58.6717262
487.73233	8.74378395	109.374718
487.736908	9.65459442	23.3983784
487.744019	21.9505272	19.7069817
487.929504	13.0245905	48.5936241
487.982971	21.5862064	17.714798
487.988464	8.74378395	55.8592339
488.031036	11.840538	125.15593
488.085175	9.5635128	68.7498245
488.123413	10.8386478	43.9061394
488.128754	9.92783737	172.812057
488.149017	9.47243214	70.3904419
488.167084	17.3053989	25.2733727
488.281738	8.92594624	29.8436737
488.293091	8.83486462	133.437164
488.308197	16.2124252	108.124725
488.314575	10.7475662	78.7498016
488.370636	5.55594921	111.562218
488.399445	10.2010794	43.5936394
488.518921	12.9335108	244.999374
488.558868	15.0283737	102.187241
488.580109	11.1118898	58.2811012
488.599152	13.1156721	15.7030849
488.755127	7.65081215	187.812012
488.765076	13.2067528	39.1405258
488.852722	11.6583757	146.405869
488.869843	10.4743233	21.8358822
488.890167	5.9202733	94.3747559
488.940308	20.0378284	42.5780144
488.968719	8.01513577	84.6872864
489.013855	14.5729685	23.1249409
489.021912	9.74567509	173.124557
489.033386	10.5654039	46.5623817
489.117706	8.19729805	44.7655106
489.137238	-0.273235142	66.4842072
489.163849	10.7475662	254.999344
489.211853	12.1137819	60.2342224
489.262939	8.37946033	42.1092682
489.329956	12.2959423	63.593586
489.337646	15.6659412	79.062294
489.366669	3.55216718	153.905853
489.402649	9.10810852	205.936966
489.409912	15.0283737	29.4921112
489.455231	9.65459442	31.6796055
489.565277	18.2162075	34.0624123
489.583008	9.47243214	22.9296284
489.583496	6.19351625	220.311935
489.674255	5.28270626	26.4452457
489.734161	9.0170269	83.1247864
489.875366	6.74000216	33.2030411
489.995178	20.2199898	17.4022999
490.022705	16.2124252	39.999897
490.046906	6.74000216	699.99823
490.051788	18.3072891	19.5312004
490.054688	5.55594921	83.4372864
490.089264	15.5748596	29.5311737
490.102325	7.65081215	20.429636
490.136658	19.2180977	40.390522
490.19577	20.3110733	45.7811317
490.237946	9.0170269	50.1561203
490.362823	8.470541	41.5623932
490.42215	2.91460013	34.3358498
490.487762	0.819737077	54.4529839
490.502502	10.9297276	65.7029572
490.72403	8.37946033	24.3358746
490.786377	8.19729805	406.873962
490.822876	3.09676218	130.312164
490.860443	9.74567509	269.999298
490.873688	10.9297276	43.2811394
490.894531	9.92783737	72.5779419
490.898224	7.92405558	25.2733727
490.926331	4.09865332	55.3904839
490.95163	12.2048626	120.780937
491.044464	10.292161	148.124619
491.064392	10.6564856	73.5154343
491.080658	15.210535	39.2967758
491.103302	9.47243214	73.7498093
491.139221	9.74567509	400.623962
491.171143	9.38135147	115.312202
491.19046	12.8424292	102.187241
491.375275	-0.455396235	67.4216995
491.405609	12.0227003	43.2811394
491.442108	11.7494574	26.8749313
491.466309	11.7494574	70.7810669
491.528168	8.92594624	82.9685364
491.551605	11.1118898	39.7264595
491.566895	9.0170269	77.4216766
491.575836	8.38190317E-006	44.4530106
491.596771	7.19540739	46.4061317
491.630463	10.4743233	54.0623627
491.696228	11.6583757	101.874741
491.70871	13.5710773	61.0935936
491.746429	18.0340462	68.0466995
491.798462	7.37756968	399.998962
491.802124	14.8462114	84.0622864
491.81311	8.37946033	176.249542
491.912506	8.83486462	67.7341995
491.946991	9.0170269	355.624084
491.988983	15.8481016	49.9998703
492.114014	12.7513485	45.1561356
492.227142	17.3053989	100.155991
492.354736	8.37946033	61.7185936
492.42572	4.8273015	102.499741
492.428314	19.6735039	79.609169
492.46283	8.37946033	128.437164
492.465302	12.3870239	29.8827362
492.485291	12.8424292	62.4217148
492.589935	10.8386478	97.8122482
492.664307	14.3908062	188.437012
492.834076	15.210535	43.2811394
492.95282	20.1289101	45.3123856
493.100891	2.45919538	107.343475
493.140472	14.5729685	149.687119
493.226013	7.19540739	25.0389977
493.231384	8.83486462	185.937027
493.302551	3.37000513	36.7967796
493.357361	10.018919	25.8983707
493.433594	1.18406117	23.3983784
493.477661	10.1099997	40.312397
493.49408	9.38135147	93.2810135
493.506805	12.3870239	53.2811127
493.641968	12.6602669	36.6795921
493.658844	18.0340462	33.2030411
493.692444	9.83675671	553.748596
493.775482	12.6602669	59.5310974
493.780182	14.3908062	42.4217682
493.920135	9.29027081	41.6405182
493.956024	12.0227003	76.1716766
493.980652	2.45919538	42.2655182
494.143463	11.2940521	41.5623932
494.203094	11.2940521	92.4997635
494.221405	8.19729805	209.374466
494.241241	9.74567509	83.4372864
494.265991	7.55973101	31.4061699
494.285767	-1.00188231	16.2694893
494.302002	11.9316196	54.4529839
494.348267	10.9297276	458.74884
494.355225	11.4762144	66.1717072
494.371155	7.19540739	41.0155182
494.502228	7.74189329	51.0936203
494.586914	8.470541	33.7108498
494.595154	11.0208092	68.3591995
494.631805	3.09676218	76.3279266
494.655548	9.0170269	62.1092148
494.665619	5.64703035	53.7498627
494.676453	6.19351625	34.5702248
494.679077	11.0208092	57.26548
494.680542	6.01135445	29.8046112
494.68689	9.29027081	59.0623474
494.696838	9.92783737	203.749481
494.739441	14.4818869	30.0780487
494.768646	8.37946033	46.7967567
494.784424	18.2162075	191.562012
494.854034	9.29027081	162.499588
494.859406	22.0416107	35.2733459
494.871399	11.2940521	36.2108459
494.898254	10.018919	39.687397
494.97937	10.8386478	154.530853
495.000641	8.19729805	28.9452381
495.001709	7.46865034	245.936874
495.135681	6.37567854	85.1560287
495.151367	9.83675671	45.7030067
495.155304	15.1194534	32.9686661
495.192291	16.0302639	68.1248245
495.22821	20.3110733	26.6405563
495.241638	8.19729805	59.4529724
495.354645	14.0264816	56.874855
495.540161	8.37946033	87.3435287
495.562012	10.8386478	39.4920845
495.602142	8.470541	160.312088
495.823486	11.4762144	35.8592834
495.826874	11.0208092	174.999557
495.871979	9.74567509	114.37471
495.906067	14.3908062	19.7655735
495.920319	14.0264816	17.2069874
495.947418	19.9467468	40.468647
495.978699	8.83486462	18.3983898
495.995056	8.74378395	111.718468
495.999908	9.5635128	136.874649
496.109619	9.10810852	21.1327591
496.171539	11.6583757	30.9764824
496.175262	0.0910889357	59.6092224
496.181335	14.1175632	23.7108765
496.282104	7.65081215	988.747498
496.306641	10.5654039	58.1248512
496.310303	9.0170269	90.3122711
496.320892	10.292161	57.343605
496.37323	10.7475662	58.7498512
496.376434	11.7494574	213.124451
496.414368	10.292161	82.4997864
496.494446	22.223772	23.0468159
496.572693	3.09676218	37.6561546
496.580444	1.45730472	40.937397
496.697632	14.2086449	25.1952477
496.736877	15.0283737	71.9529419
496.754913	12.5691862	37.4217796
496.764923	16.1213455	69.1404495
496.902832	9.92783737	77.8904266
496.939575	7.46865034	79.062294
496.975128	10.3832417	78.7498016
497.059509	9.83675671	66.0154572
497.171906	9.38135147	20.117136
497.296753	5.10054398	45.0780106
497.370361	9.29027081	296.561737
497.378876	12.8424292	68.5154495
497.387085	10.9297276	64.0623398
497.426758	8.92594624	129.530914
497.446503	8.28837872	143.437134
497.451569	20.8575573	28.9843006
497.461273	13.7532387	43.7498894
497.521545	14.8462114	44.6092606
497.522736	5.55594921	72.8904419
497.581604	13.5710773	61.4842186
497.5914	4.91838217	45.7030067
497.648407	2.73243809	51.8748665
497.774872	11.1118898	154.062103
497.805054	15.6659412	53.9842377
497.830933	11.1118898	54.5311089
497.850372	9.47243214	61.3279686
497.925476	12.7513485	18.2030792
497.937561	-1.821612	64.7654572
497.945465	10.5654039	46.8748817
498.00119	10.5654039	209.374466
498.020172	-1.00188231	39.5702095
498.082977	7.10432625	43.7498894
498.091064	11.5672951	54.5311089
498.120728	10.1099997	125.93718
498.150299	12.2048626	18.4374523
498.152802	9.19918919	59.5310974
498.154602	10.7475662	36.7186546
498.156281	12.0227003	44.8436356
498.15799	10.8386478	53.3592377
498.186096	9.83675671	21.9140072
498.237885	16.9410744	38.1639633
498.249023	10.2010794	167.499573
498.253021	10.3832417	72.8123169
498.277039	4.46297741	33.5936623
498.288086	20.402153	17.6952667
498.313904	13.2067528	97.4997482
498.338196	8.65270329	47.4998779
498.390289	4.8273015	168.749573
498.394592	5.37378693	167.499573
498.422028	9.19918919	28.2030525
498.56488	9.19918919	83.4372864
498.659088	-0.637558281	28.398365
498.669403	10.1099997	102.030991
498.688751	13.5710773	68.0466995
498.740173	11.840538	150.468369
498.794891	8.470541	264.999329
498.943726	9.38135147	75.9373093
498.985992	8.28837872	155.937103
498.996216	12.1137819	37.9686546
499.06839	9.38135147	46.5623817
499.10968	9.10810852	60.3123474
499.128235	14.9372931	29.0624256
499.129486	15.757021	191.562012
499.195862	7.65081215	82.6560364
499.238922	14.7551298	34.9608498
499.272217	12.1137819	77.7341766
499.345673	13.2978344	35.5077209
499.348694	18.2162075	58.5154762
499.41275	13.1156721	55.5467339
499.459473	8.83486462	30.5467968
499.479584	9.10810852	136.249649
499.549652	14.6640491	60.1560974
499.572144	13.3889151	92.0310135
499.578003	9.38135147	61.7185936
499.614655	11.7494574	399.373962
499.644073	8.56162262	51.4061203
499.659424	6.37567854	94.6872559
499.68399	9.74567509	51.6404915
499.810089	12.2959423	28.00774
499.891388	4.09865332	58.9060974
500.018036	4.91838217	139.218399
500.047577	11.2029715	142.343384
500.081543	10.1099997	63.515461
500.122192	11.1118898	38.5545883
500.174988	3.37000513	76.7185516
500.225403	11.6583757	170.624557
500.238098	2.36811447	22.8124409
500.305511	16.9410744	68.9060745
500.349854	8.92594624	88.4372711
500.352203	3.27892423	48.8279991
500.413971	12.2048626	164.687073
500.431519	21.22188	19.6679192
500.511658	5.10054398	33.4374161
500.532532	21.3129635	91.4060135
500.576385	7.46865034	89.5310211
500.621704	9.47243214	83.9060364
500.707001	8.83486462	41.6405182
500.734833	11.3851337	90.7810211
500.737854	10.2010794	40.312397
500.776276	13.5710773	23.4374409
500.813232	9.19918919	48.9842491
500.883087	21.5862064	26.1327457
500.885742	8.19729805	141.562134
500.904602	16.3945885	47.8905029
500.973358	8.83486462	109.374718
500.993195	11.1118898	123.280937
501.027252	9.74567509	39.4530258
501.139679	8.19729805	76.8748016
501.260773	8.28837872	62.8123398
501.263031	9.5635128	229.999405
501.359589	11.2029715	395.623993
501.372986	14.8462114	19.4335442
501.408569	9.5635128	99.5309982
501.429321	4.09865332	59.6873474
501.434814	13.4799967	23.3983784
501.439331	16.3945885	92.8122635
501.470459	6.19351625	31.6014824
501.47406	12.9335108	70.9373169
501.480225	13.4799967	54.7654839
501.517303	21.3129635	44.5311356
501.51889	11.2940521	84.2185364
501.562866	6.8310833	72.1873169
501.585266	3.37000513	55.7811089
501.597137	19.127018	39.9608345
501.600708	9.19918919	23.515564
501.681	11.7494574	143.280884
501.692322	17.4875603	55.3123589
501.710724	3.55216718	55.2342339
501.764587	11.2940521	60.3904686
501.806732	11.5672951	498.123718
501.816345	14.6640491	51.8748665
501.855316	15.3016167	28.3593025
